Unique_ID,Row_No,Set #,21 Set ID,Tier,Line_Name,SOURCE,Pop_INC_ID,Pedigree,Full_Pedigree,21 GEN,HT,Grain_Class,Grain_Type,Row_Type,Row,Note,Days_to_50%_heading,Plant_height(cm),
21PRow-53387,21-53387,22,CN8,14,18T186-39,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,83,123,
21PRow-53388,21-53388,22,CN8,14,18T186-39,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,83,119,
21PRow-53389,21-53389,22,CN8,14,18T186-40,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,80,106,
21PRow-53390,21-53390,22,CN8,14,18T186-40,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,82,108,
21PRow-53391,21-53391,22,CN8,14,18T186-41,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,91,114,
21PRow-53392,21-53392,22,CN8,14,18T186-41,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,91,124,
21PRow-53393,21-53393,22,CN8,14,18T186-42,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,84,122,
21PRow-53394,21-53394,22,CN8,14,18T186-42,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,82,121,
21PRow-53395,21-53395,22,CN8,14,18T186-44,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,79,124,
21PRow-53396,21-53396,22,CN8,14,18T186-44,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,80,115,
21PRow-53397,21-53397,22,CN8,14,18T186-45,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,85,122,
21PRow-53398,21-53398,22,CN8,14,18T186-45,20-24101,18T186,1702165/M206,CFFY/CL261//M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,83,123,
21PRow-53401,21-53401,22,CN8,15,18T194-1,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,88,113,
21PRow-53402,21-53402,22,CN8,15,18T194-1,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,87,116,
21PRow-53403,21-53403,22,CN8,15,18T194-2,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,87,113,
21PRow-53404,21-53404,22,CN8,15,18T194-2,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,88,118,
21PRow-53405,21-53405,22,CN8,15,18T194-5,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,80,117,
21PRow-53406,21-53406,22,CN8,15,18T194-5,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,81,125,
21PRow-53407,21-53407,22,CN8,15,18T194-11,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,78,115,
21PRow-53408,21-53408,22,CN8,15,18T194-11,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,78,106,
21PRow-53409,21-53409,22,CN8,15,18T194-12,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,79,131,
21PRow-53410,21-53410,22,CN8,15,18T194-12,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,81,121,
21PRow-53411,21-53411,22,CN8,15,18T194-18,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,83,115,
21PRow-53412,21-53412,22,CN8,15,18T194-18,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,84,115,
21PRow-53413,21-53413,22,CN8,15,18T194-19,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,84,123,
21PRow-53414,21-53414,22,CN8,15,18T194-19,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,85,119,
21PRow-53415,21-53415,22,CN8,15,18T194-22,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,81,104,
21PRow-53416,21-53416,22,CN8,15,18T194-22,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,82,110,
21PRow-53417,21-53417,22,CN8,15,18T194-26,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,81,119,
21PRow-53418,21-53418,22,CN8,15,18T194-26,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,81,118,
21PRow-53419,21-53419,22,CN8,15,18T194-33,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,88,123,
21PRow-53420,21-53420,22,CN8,15,18T194-33,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,87,117,
21PRow-53421,21-53421,22,CN8,15,18T194-34,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,89,117,
21PRow-53422,21-53422,22,CN8,15,18T194-34,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,90,114,
21PRow-53423,21-53423,22,CN8,15,18T194-35,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,85,114,
21PRow-53424,21-53424,22,CN8,15,18T194-35,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,87,107,
21PRow-53425,21-53425,22,CN8,15,18T194-36,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,82,117,
21PRow-53426,21-53426,22,CN8,15,18T194-36,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,81,112,
21PRow-53427,21-53427,22,CN8,15,18T194-37,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,77,109,
21PRow-53428,21-53428,22,CN8,15,18T194-37,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,78,118,
21PRow-53429,21-53429,22,CN8,15,18T194-46,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,78,119,
21PRow-53430,21-53430,22,CN8,15,18T194-46,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,78,124,
21PRow-53432,21-53432,22,CN8,15,18T194-4,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,78,104,
21PRow-53433,21-53433,22,CN8,15,18T194-4,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,77,106,
21PRow-53434,21-53434,22,CN8,15,18T194-6,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,78,107,
21PRow-53435,21-53435,22,CN8,15,18T194-6,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,78,105,
21PRow-53436,21-53436,22,CN8,15,18T194-8,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,86,124,
21PRow-53437,21-53437,22,CN8,15,18T194-8,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,85,118,
21PRow-53438,21-53438,22,CN8,15,18T194-9,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,86,113,
21PRow-53439,21-53439,22,CN8,15,18T194-9,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,86,109,
21PRow-53440,21-53440,22,CN8,15,18T194-13,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,83,120,
21PRow-53441,21-53441,22,CN8,15,18T194-13,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,81,119,
21PRow-53442,21-53442,22,CN8,15,18T194-14,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,81,121,
21PRow-53443,21-53443,22,CN8,15,18T194-14,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,81,124,
21PRow-53444,21-53444,22,CN8,15,18T194-15,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,81,113,
21PRow-53445,21-53445,22,CN8,15,18T194-15,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,81,106,
21PRow-53446,21-53446,22,CN8,15,18T194-17,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,80,112,
21PRow-53447,21-53447,22,CN8,15,18T194-17,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,79,115,
21PRow-53448,21-53448,22,CN8,15,18T194-20,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,83,115,
21PRow-53449,21-53449,22,CN8,15,18T194-20,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,83,120,
21PRow-53450,21-53450,22,CN8,15,18T194-25,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,87,114,
21PRow-53451,21-53451,22,CN8,15,18T194-25,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,85,117,
21PRow-53452,21-53452,22,CN8,15,18T194-27,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,82,113,
21PRow-53453,21-53453,22,CN8,15,18T194-27,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,82,122,
21PRow-53454,21-53454,22,CN8,15,18T194-30,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,83,123,
21PRow-53455,21-53455,22,CN8,15,18T194-30,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,83,124,
21PRow-53456,21-53456,22,CN8,15,18T194-31,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,79,118,
21PRow-53457,21-53457,22,CN8,15,18T194-31,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,83,114,
21PRow-53458,21-53458,22,CN8,15,18T194-38,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,89,113,
21PRow-53459,21-53459,22,CN8,15,18T194-38,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,88,115,
21PRow-53460,21-53460,22,CN8,15,18T194-40,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,85,126,
21PRow-53461,21-53461,22,CN8,15,18T194-40,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,84,121,
21PRow-53462,21-53462,22,CN8,15,18T194-44,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,83,131,
21PRow-53463,21-53463,22,CN8,15,18T194-44,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,83,124,
21PRow-53465,21-53465,22,CN8,15,18T194-3,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,81,114,
21PRow-53466,21-53466,22,CN8,15,18T194-3,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,81,107,
21PRow-53467,21-53467,22,CN8,15,18T194-7,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,86,107,
21PRow-53468,21-53468,22,CN8,15,18T194-7,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,85,112,
21PRow-53469,21-53469,22,CN8,15,18T194-10,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,84,123,
21PRow-53470,21-53470,22,CN8,15,18T194-10,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,83,114,
21PRow-53471,21-53471,22,CN8,15,18T194-16,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,83,116,
21PRow-53472,21-53472,22,CN8,15,18T194-16,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,82,112,
21PRow-53473,21-53473,22,CN8,15,18T194-21,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,79,103,
21PRow-53474,21-53474,22,CN8,15,18T194-21,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,81,105,
21PRow-53475,21-53475,22,CN8,15,18T194-23,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,79,110,
21PRow-53476,21-53476,22,CN8,15,18T194-23,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,78,106,
21PRow-53477,21-53477,22,CN8,15,18T194-24,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,88,116,
21PRow-53478,21-53478,22,CN8,15,18T194-24,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,89,111,
21PRow-53479,21-53479,22,CN8,15,18T194-28,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,79,121,
21PRow-53480,21-53480,22,CN8,15,18T194-28,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,82,109,
21PRow-53481,21-53481,22,CN8,15,18T194-29,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,81,129,
21PRow-53482,21-53482,22,CN8,15,18T194-29,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,83,121,
21PRow-53483,21-53483,22,CN8,15,18T194-32,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,85,110,
21PRow-53484,21-53484,22,CN8,15,18T194-32,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,86,104,
21PRow-53485,21-53485,22,CN8,15,18T194-39,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,81,115,
21PRow-53486,21-53486,22,CN8,15,18T194-39,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,82,120,
21PRow-53487,21-53487,22,CN8,15,18T194-41,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,86,115,
21PRow-53488,21-53488,22,CN8,15,18T194-41,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,85,114,
21PRow-53489,21-53489,22,CN8,15,18T194-42,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,83,108,
21PRow-53490,21-53490,22,CN8,15,18T194-42,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,83,110,
21PRow-53491,21-53491,22,CN8,15,18T194-43,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,83,119,
21PRow-53492,21-53492,22,CN8,15,18T194-43,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,84,116,
21PRow-53493,21-53493,22,CN8,15,18T194-45,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,1,WGP-Bot 1/3,82,116,
21PRow-53494,21-53494,22,CN8,15,18T194-45,20-24201,18T194,CL272/M206,CL272/M206,F4,CONV,Med,MG,P-Row,2,WGP-Bot 1/3,82,112,
21PRow-53501,21-53501,22,CN8,16,18T196-2,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,85,90,
21PRow-53502,21-53502,22,CN8,16,18T196-2,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,85,92,
21PRow-53503,21-53503,22,CN8,16,18T196-10,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,85,110,
21PRow-53504,21-53504,22,CN8,16,18T196-10,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,85,111,
21PRow-53505,21-53505,22,CN8,16,18T196-14,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,84,115,
21PRow-53506,21-53506,22,CN8,16,18T196-14,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,83,117,
21PRow-53507,21-53507,22,CN8,16,18T196-16,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,86,121,
21PRow-53508,21-53508,22,CN8,16,18T196-16,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,85,121,
21PRow-53509,21-53509,22,CN8,16,18T196-20,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,85,113,
21PRow-53510,21-53510,22,CN8,16,18T196-20,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,85,106,
21PRow-53511,21-53511,22,CN8,16,18T196-21,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,85,109,
21PRow-53512,21-53512,22,CN8,16,18T196-21,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,88,112,
21PRow-53513,21-53513,22,CN8,16,18T196-24,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,86,110,
21PRow-53514,21-53514,22,CN8,16,18T196-24,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,87,113,
21PRow-53515,21-53515,22,CN8,16,18T196-25,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,86,123,
21PRow-53516,21-53516,22,CN8,16,18T196-25,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,85,113,
21PRow-53517,21-53517,22,CN8,16,18T196-35,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,88,112,
21PRow-53518,21-53518,22,CN8,16,18T196-35,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,89,114,
21PRow-53519,21-53519,22,CN8,16,18T196-38,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,87,112,
21PRow-53520,21-53520,22,CN8,16,18T196-38,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,85,113,
21PRow-53521,21-53521,22,CN8,16,18T196-40,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,86,113,
21PRow-53522,21-53522,22,CN8,16,18T196-40,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,83,121,
21PRow-53523,21-53523,22,CN8,16,18T196-44,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,85,124,
21PRow-53524,21-53524,22,CN8,16,18T196-44,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,86,113,
21PRow-53525,21-53525,22,CN8,16,18T196-45,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,86,111,
21PRow-53526,21-53526,22,CN8,16,18T196-45,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,82,112,
21PRow-53527,21-53527,22,CN8,16,18T196-46,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,86,108,
21PRow-53528,21-53528,22,CN8,16,18T196-46,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,87,111,
21PRow-53529,21-53529,22,CN8,16,18T196-47,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,87,114,
21PRow-53530,21-53530,22,CN8,16,18T196-47,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,86,114,
21PRow-53531,21-53531,22,CN8,16,18T196-48,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Top 1/3,83,118,
21PRow-53532,21-53532,22,CN8,16,18T196-48,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Top 1/3,83,109,
21PRow-53534,21-53534,22,CN8,16,18T196-1,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,82,114,
21PRow-53535,21-53535,22,CN8,16,18T196-1,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,84,125,
21PRow-53536,21-53536,22,CN8,16,18T196-3,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,85,124,
21PRow-53537,21-53537,22,CN8,16,18T196-3,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,86,119,
21PRow-53538,21-53538,22,CN8,16,18T196-5,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,90,110,
21PRow-53539,21-53539,22,CN8,16,18T196-5,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,90,117,
21PRow-53540,21-53540,22,CN8,16,18T196-7,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,82,106,
21PRow-53541,21-53541,22,CN8,16,18T196-7,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,83,111,
21PRow-53542,21-53542,22,CN8,16,18T196-11,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,83,116,
21PRow-53543,21-53543,22,CN8,16,18T196-11,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,83,114,
21PRow-53544,21-53544,22,CN8,16,18T196-13,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,85,106,
21PRow-53545,21-53545,22,CN8,16,18T196-13,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,85,116,
21PRow-53546,21-53546,22,CN8,16,18T196-17,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,90,127,
21PRow-53547,21-53547,22,CN8,16,18T196-17,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,90,123,
21PRow-53548,21-53548,22,CN8,16,18T196-23,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,84,120,
21PRow-53549,21-53549,22,CN8,16,18T196-23,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,84,116,
21PRow-53550,21-53550,22,CN8,16,18T196-27,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,83,107,
21PRow-53551,21-53551,22,CN8,16,18T196-27,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,84,104,
21PRow-53552,21-53552,22,CN8,16,18T196-29,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,85,120,
21PRow-53553,21-53553,22,CN8,16,18T196-29,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,85,121,
21PRow-53554,21-53554,22,CN8,16,18T196-30,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,1,WGP-Mid 1/3,84,109,
21PRow-53555,21-53555,22,CN8,16,18T196-30,20-24301,18T196,CL272/TITN,CL272/TITN,F4,CONV,Med,MG,P-Row,2,WGP-Mid 1/3,82,102,
