Set,Tier,Row numbers,order,Line Name,Line #,row/env,accession,population.x,grain_class.x,herbicide_class.x,pedigree.x,Full Pedigree
17,17-18,43651-43800,1189,19T-055-26,26,2,19T_055_P30_B04,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1201,19T-055-27,27,2,19T_055_P30_C04,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1249,19T-055-31,31,2,19T_055_P30_G04,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1190,19T-055-34,34,2,19T_055_P30_B05,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1202,19T-055-35,35,2,19T_055_P30_C05,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1214,19T-055-36,36,2,19T_055_P30_D05,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1203,19T-055-43,43,2,19T_055_P30_C06,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1215,19T-055-44,44,2,19T_055_P30_D06,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1239,19T-055-46,46,2,19T_055_P30_F06,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1251,19T-055-47,47,2,19T_055_P30_G06,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1262,19T-055-48,48,2,19T_055_P30_H06,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1216,19T-055-52,52,2,19T_055_P30_D07,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
17,17-18,43651-43800,1252,19T-055-55,55,2,19T_055_P30_G07,19T-055,Long,Clearfield,RU1902122/RU1902014,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/LGRU/CLR11/4/9302065/3/CFX29/AR1142/LA2031/5/9502008/DREW//CLR20/3/CPRS/KBNT//WLLS/CFX18
